ac_year,state_name,district_code,district_name,vilcd,vilname,schcd,schname,habname,blkname,schmgt_desc,schcat_desc,rururb,lat,long
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101704,ZOKHAWTHAR P/S-II (SSA),ZOKHAWTHAR,"SDEO, CHAMPHAI",SSA                                                                        ,Primary,Rural,23.36710197,93.38576853
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101705,"T.C. ENG. ACADEMY, ZOKHAWTHAR",ZOKHAWTHAR,"SDEO, CHAMPHAI",Pvt. Unaided,Primary with Upper Primary,Rural,23.36806223,93.38236213
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101707,ZOKHAWTHAR RMSA SECONDARY SCHOOL,ZOKHAWTHAR,"DEO, CHAMPHAI",RMSA                                                                       ,Secondary Only,Rural,23.36737774,93.38635862
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101708,ZOKHAWTHAR ENGLISH MEDIUM MIDDLE SCHOOL,ZOKHAWTHAR,"SDEO, CHAMPHAI",Pvt. Unaided,Upper Primary only,Rural,23.36862115,93.38701844
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101709,BAPTIST ENGLISH SCHOOL ZOKHAWTHAR,ZOKHAWTHAR,"SDEO, CHAMPHAI",Church                                                                     ,Primary with Upper Primary,Rural,23.367138,93.382357
2015-16,Mizoram                       ,1504,CHAMPHAI,150401017,ZOKHAWTHAR,15040101710,ZOKHAWTHAR HIGHER SECONDARY SCHOOL,ZOKHAWTHAR,"DEO, CHAMPHAI",Pvt. Unaided,Higher Secondary only/Jr. College,Rural,23.367565,93.386535
2015-16,Mizoram                       ,1504,CHAMPHAI,150401018,MUALKAWI,15040101801,GOVT. MUALKAWI M/S,MUALKAWI,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.4163274,93.33310604
2015-16,Mizoram                       ,1504,CHAMPHAI,150401018,MUALKAWI,15040101802,GOVT. MUALKAWI P/S,MUALKAWI,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.41986425,93.33199829
2015-16,Mizoram                       ,1504,CHAMPHAI,150401019,ZOTE,15040101901,GOVT. ZOTE M/S,ZOTE,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.49473611,93.35973501
2015-16,Mizoram                       ,1504,CHAMPHAI,150401019,ZOTE,15040101902,GOVT. ZOTE P/S,ZOTE,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.49782564,93.35631788
2015-16,Mizoram                       ,1504,CHAMPHAI,150401019,ZOTE,15040101903,"HAUTLUANG MEMORIAL SCHOOL, ZOTE",ZOTE,"SDEO, CHAMPHAI",Pvt. Unaided,Primary,Rural,23.49697701,93.35792452
2015-16,Mizoram                       ,1504,CHAMPHAI,150401019,ZOTE,15040101905,"GOVT. T.M. HIGH SCHOOL, ZOTE",ZOTE,"DEO, CHAMPHAI",Department of Education,Secondary Only,Urban,23.49412852,93.35802108
2015-16,Mizoram                       ,1504,CHAMPHAI,150401020,TLANGSAM,15040102001,GOVT. TLANGSAM M/S,TLANGSAM,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.46433876,93.35901886
2015-16,Mizoram                       ,1504,CHAMPHAI,150401020,TLANGSAM,15040102002,GOVT. TLANGSAM P/S-I,TLANGSAM,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.46216374,93.35820615
2015-16,Mizoram                       ,1504,CHAMPHAI,150401020,TLANGSAM,15040102003,GOVT. TLANGSAM P/S-II,TLANGSAM,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.45960484,93.36168498
2015-16,Mizoram                       ,1504,CHAMPHAI,150401020,TLANGSAM,15040102006,TLANGSAM HIGH SCHOOL (ADHOC),TLANGSAM,"DEO, CHAMPHAI",ADHOC AIDED                                                                ,Secondary Only,Urban,23.46436336,93.35901618
2015-16,Mizoram                       ,1504,CHAMPHAI,150401021,NGUR,15040102101,GOVT. NGUR M/S,NGUR,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.5347763,93.37103784
2015-16,Mizoram                       ,1504,CHAMPHAI,150401021,NGUR,15040102102,GOVT. NGUR P/S,NGUR,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.5355214,93.37129802
2015-16,Mizoram                       ,1504,CHAMPHAI,150401021,NGUR,15040102103,"R.L.ENGLISH MEDIUM, NGUR",NGUR,"SDEO, CHAMPHAI",Pvt. Unaided,Primary with Upper Primary,Rural,23.53665012,93.37218046
2015-16,Mizoram                       ,1504,CHAMPHAI,150401021,NGUR,15040102104,PRESBYTERIAN ENGLISH SCHOOL NGUR,NGUR,"SDEO, CHAMPHAI",Church                                                                     ,Primary,Rural,23.537206,93.373142
2015-16,Mizoram                       ,1504,CHAMPHAI,150401021,NGUR,15040102105,GOVT. NGUR HIGH SCHOOL,NGUR,"DEO, CHAMPHAI",Department of Education,Secondary Only,Rural,23.53951735,93.37504506
2015-16,Mizoram                       ,1504,CHAMPHAI,150401022,HNAHLAN,15040102201,GOVT. HNAHLAN M/S,HNAHLAN,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.69827321,93.38222802
2015-16,Mizoram                       ,1504,CHAMPHAI,150401022,HNAHLAN,15040102202,GOVT. MIZORAM STATE M/S,HNAHLAN,"SDEO, CHAMPHAI",Department of Education,Upper Primary only,Rural,23.69368526,93.37835491
2015-16,Mizoram                       ,1504,CHAMPHAI,150401022,HNAHLAN,15040102203,GOVT. HNAHLAN P/S-I,HNAHLAN,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.69807182,93.3825177
2015-16,Mizoram                       ,1504,CHAMPHAI,150401022,HNAHLAN,15040102204,GOVT. HNAHLAN P/S-II,HNAHLAN,"SDEO, CHAMPHAI",Department of Education,Primary,Rural,23.69586137,93.38375151
