ac_year,state_name,district_code,district_name,blkcd,blkname,clucd,cluname,vilcd,vilname,schcd,schname,schstatus,pancd,panname,habitcd,habname,municipalcd,munname,city,cityname,aconstcd,constname,edublkcd,blkname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300702,GOVT. P/S - III VAIRENGTE,0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,2,Primary,Urban,3,796101,55,0,1970,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,57600,57600,0,0,0,0,0,1,3,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9863373260,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1970,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,13,14,11,11,11,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,1,3,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300703,GOVT. P/S - V VAIRENGTE,0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,2,Primary,Urban,3,796101,55,0,1990,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,44080,44080,0,0,0,0,0,2,1,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9863373680,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,12,14,4,9,6,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300704,GOVT. M/S - I VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,4,2,Upper Primary only,Urban,3,796101,55,0,1967,5,8,2,0,0,0,2,5,2,1,11,1,7000,7000,69200,69200,0,0,0,0,6,0,0,1,25,99,99,99,,,,,,7500,7500,0,0,,,,9863895476,,,,,,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1967,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,9,6,10,8,10,0,0,0,0,0,0,0,0,6,2,8,0,8,0,0,0,0,8,6,2,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300705,GOVT. M/S - III VAIRENGTE,0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,4,2,Upper Primary only,Urban,3,796101,55,0,1989,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,88060,88060,0,0,0,0,6,0,0,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9863362890,,,,,,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,14,15,20,17,20,11,13,16,0,0,0,0,0,0,0,0,5,2,7,0,7,0,0,0,0,7,6,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300706,Z.D. ENG. P/S VAIRENGTE(PVT),0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,1,2,Primary,Urban,3,796101,55,0,1992,1,4,1,81,2,0,2,5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,8,0,19,99,99,99,,,,,,0,0,0,0,,,,9862648247,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1998,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,38,40,19,9,22,23,14,16,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,8,0,0,0,0,0,8,0,8,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300708,ST.HENRY P/S VAIRENGTE,0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,1,2,Primary,Urban,3,796101,55,0,2003,1,4,1,111,3,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,19,98,98,98,,,,,,0,0,0,0,,03837,261520,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,57,53,27,23,31,30,20,31,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,0,0,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300709,STATE VENG M/S,0,150203008,VAIRENGTE - I,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,SSA                                                                        ,10,4,2,Upper Primary only,Urban,3,796101,55,0,2006,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,37580,37580,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862314652,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,7,10,5,4,5,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300710,ST HENRY M/S,0,1502     ,,15020300701,VAIRENGTE I,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,4,2,Upper Primary only,Urban,3,796101,55,0,2003,5,8,2,0,0,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,0,0,0,0,,03837,261520,,,,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,27,19,29,27,36,18,25,19,0,0,0,0,0,0,0,0,5,3,8,0,8,0,0,0,0,8,0,8,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300712,VAIRENGTE GOVT HIGH SCHOOL,0,150203008,VAIRENGTE - I,15020300701,VAIRENGTE I,,,,,1502003,6-Serlui (ST),150203,BILKHAWTHLIR,Not Applicable,99,8,2,Secondary Only,Urban,0,796101,50,,1969,9,10,2,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03837,261498,9862316488,,,,,,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,28,34,92,45,29,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1969,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,24,22,0,0,0,0,5,3,8,0,0,8,0,0,0,8,8,0,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203007,VAIRENGTE - I,15020300713,VAIRENGTE HIGHER SECONDARY SCHOOL,0,150203008,VAIRENGTE - I,15020300701,VAIRENGTE I,,,,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Not Applicable,99,11,2,Higher Secondary only/Jr. College,Urban,0,796101,0,0,2008,11,12,2,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03837,261881,,,,,,,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,2,0,0,24,28,34,92,45,29,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,13,20,5,2,7,0,0,0,7,0,0,7,0,7,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300801,GOVT. P/S - II VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,2,Primary,Urban,3,796101,55,0,1969,1,4,2,0,0,0,2,5,2,1,11,1,5000,5000,69540,69540,0,0,0,0,0,2,3,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9863428713,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1969,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,11,12,15,12,14,16,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,2,3,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300802,GOVT. P/S - VI VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,2,Primary,Urban,3,796101,55,0,1992,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,38880,38880,0,0,0,0,0,0,2,0,25,99,99,99,,,,,,7500,7500,0,0,,,,8730832985,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1992,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,18,20,8,11,7,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,2,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300803,GOVT. P/S - VII VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,2,Primary,Urban,3,796101,55,0,1997,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,74240,74240,0,0,0,0,0,3,1,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9862027125,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1997,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,17,21,15,18,13,16,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,3,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300804,GOVT. M/S - II VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,4,2,Upper Primary only,Urban,3,796101,55,0,1975,5,8,2,0,0,0,2,5,2,1,11,1,7000,7000,69360,69360,0,0,0,0,6,0,0,2,25,99,99,99,,,,,,7500,7500,0,0,,,,9863132344,,,,,,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,18,12,10,18,16,11,15,13,0,0,0,0,0,0,0,0,2,5,7,0,7,0,0,0,0,7,6,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300807,PRESBYTERIAN ENG. P/S (P) VRT,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796101,55,0,2000,1,4,1,78,3,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,19,99,99,99,,,,,,0,0,0,0,,,,9863427924,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2008,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,38,40,10,17,10,17,12,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,8,0,8,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300813,IOC M/S VAIRENGTE,0,150203009,VAIRENGTE - II,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,SSA                                                                        ,10,4,2,Upper Primary only,Urban,3,796101,55,0,2006,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,56240,56240,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9863362909,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,13,8,14,7,9,14,2,10,0,0,0,0,0,0,0,0,3,4,7,0,7,0,0,0,0,7,0,7,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300815,ARMY SCHOOL M/S VAIRENGTE,0,1502     ,,15020300801,VAIRENGTE II,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796101,55,0,1983,5,8,2,0,0,0,2,5,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,98,98,,,,,,0,0,0,0,,,,9707184076,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1985,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,10,9,7,10,6,0,0,0,0,0,0,0,0,2,4,6,0,6,0,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300816,PRESBYTERIAN ENG. M/S (P) VRT,0,1502     ,,15020300801,VAIRENGTE II,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796101,55,0,2000,5,8,2,0,0,0,2,5,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9863427924,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2008,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,19,7,15,5,6,11,6,4,0,0,0,0,0,0,0,0,5,2,7,0,7,0,0,0,0,7,0,7,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300817,ZD ENGLISH SCHOOL M/S,0,1502     ,,15020300801,VAIRENGTE II,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796101,55,0,1992,5,8,2,0,0,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9862648247,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1998,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,11,16,13,14,16,12,13,13,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300819,VAIRENGTE HIGH SCHOOL - II,0,150203009,VAIRENGTE - II,15020300801,VAIRENGTE II,,,,,1502003,6-Serlui (ST),150203,BILKHAWTHLIR,Not Applicable,99,8,2,Secondary Only,Urban,0,796101,54,4,1992,9,10,2,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03837,261406,9863438098,,,,,,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,30,10,92,46,7,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1992,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,25,29,0,0,0,0,8,1,9,0,0,9,0,0,0,9,1,8,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300820,"ST. HENRYS HIGH SCHOOL, VAIRENGTE",0,150203009,VAIRENGTE - II,15020300801,VAIRENGTE II,,,,,1502003,6-Serlui (ST),150203,BILKHAWTHLIR,Not Applicable,99,8,2,Secondary Only,Urban,0,796101,1,1,2003,9,10,2,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03837,261520,9436146841,,,,,,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,30,10,92,46,7,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2009,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,15,20,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203008,VAIRENGTE - II,15020300821,VAIRENGTE RMSA SECONDARY SCHOOL,0,150203009,VAIRENGTE - II,15020300801,VAIRENGTE II,,,,,1502003,6-Serlui (ST),150203,BILKHAWTHLIR,Not Applicable,99,8,2,Secondary Only,Urban,0,796101,0,0,2012,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03837,,9862430396,,,,,,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,30,10,92,46,7,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,10,0,0,0,0,2,5,7,0,0,7,0,0,0,7,0,7,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300901,GOVT. P/S - I PHAINUAM,0,150203010,PHAINUAM,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,1,Primary,Rural,3,796101,62,7,1972,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,59020,59020,0,0,0,0,0,1,2,0,25,99,99,99,,,,,,7500,7500,0,0,,,,8416079139,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1973,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,31,30,10,16,19,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,1,2,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300902,GOVT. P/S - II PHAINUAM,0,150203010,PHAINUAM,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,1,Primary,Rural,3,796101,62,7,1997,1,4,2,0,0,0,2,5,2,1,11,1,5000,5000,1500,1500,0,0,0,0,0,2,0,0,25,99,99,99,,,,,,7500,7500,0,0,,,,9862381350,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,11,13,6,8,8,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300903,GOVT. M/S  PHAINUAM,0,150203010,PHAINUAM,1502,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,4,1,Upper Primary only,Rural,3,796101,62,7,1973,5,8,2,0,0,0,2,5,2,1,10,1,7000,7000,54140,54140,0,0,0,0,3,0,0,1,25,99,99,99,,,,,,7500,7500,0,0,,,,8575249998,,,9436143807,,,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1994,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,18,14,15,12,16,14,16,13,0,0,0,0,0,0,0,0,6,1,7,0,7,0,0,0,0,7,3,4,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300904,P/S CHITE,0,150203010,PHAINUAM,15020300901,CHITE,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,SSA                                                                        ,10,1,1,Primary,Rural,3,796101,62,7,2006,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,50320,50320,0,0,0,0,0,0,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8974572803,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,16,12,12,6,9,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,2,0,2,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300905,P/S VAKULTUI,0,150203010,PHAINUAM,15020300903,VAKULTUI,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,1,Primary,Rural,3,796101,65,10,2003,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,37840,37840,0,0,0,0,0,0,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9856861259,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,16,14,10,10,9,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300906,P/S BUARCHEP,0,150203010,PHAINUAM,15020300902,BUARCHEP,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Department of Education,1,1,1,Primary,Rural,3,796101,67,12,2003,1,4,2,0,0,0,2,5,2,1,10,1,5000,5000,51360,51360,0,0,0,0,0,0,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862683509,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,20,15,11,7,13,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
2013-14,Mizoram                       ,1502,KOLASIB,150203,BILKHAWTHLIR,1502030001,VAIRENGTE,150203009,PHAINUAM,15020300907,GENESIS ENGLISH SCHOOL,0,150203010,PHAINUAM,15020300905,,1502,,1502,,1502002,5-Kolasib (ST),150203,BILKHAWTHLIR,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796101,62,7,2003,1,8,1,35,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,19,98,98,98,,,,,,0,0,0,0,,,,9401552609,,,,,,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,17,18,11,5,8,6,7,5,9,6,5,5,6,7,5,6,6,6,0,0,0,0,0,0,0,0,6,1,7,4,3,0,0,0,0,7,0,7,0
