"code","Schname", "lat", "long", "Remarks"
"15050100513","LALTHANHAWLA HIGHER SECONDARY SCHOOL","23.330955","92.855394","Completed"
"15050100514","NEW SERCHHIP RMSA SECONDARY SCHOOL","23.343152","92.858709","Completed"
"15050100601","CHHIAHTLANG P/S -1","23.382942","92.844329","Completed"
"15050100602","CHHIAHTLANG P/S -2","23.389863","92.845075","Completed"
"15050100603","CHHIAHTLANG P/S -3","23.383388","92.846945","Completed"
"15050100604","CHHIAHTLANG P/S -4","23.378873","92.843016","Completed"
"15050100605","CHHIAHTLANG P/S -5","23.372865","92.844407","Completed"
"15050100607","CHHIAHTLANG M/S","23.381426","92.848921","Completed"
"15050100608","NATIONAL M/S","23.377844","92.84374","Completed"
"15050100609","B.BUKPUI M/S","23.36047","92.844958","Completed"
"15050100610","PRESBYTERIAN SCHOOL","23.382933","92.844453","Completed"
"15050100612","ALPHA ENGLISH SCHOOL CHHIAHTLA","23.381243","92.84599","Completed"
"15050100614","CHHIAHTLANG  GOVT. HIGH SCHOOL","23.379108","92.843371","Completed"
"15050100615","MILLENNIUM HIGH SCHOOL, CHHIAHTLANG","23.381719","92.845501","Completed"
"15050100701","SIALHAU P/S","23.362077","92.923477","Completed"
"15050100702","SIALHAU M/S","23.362807","92.922958","Completed"
"15050100703","SIALHAU RMSA SECONDARY SCHOOL","23.363007","92.922874","Completed"
"15050100801","VANCHENGTE P/S","23.335663","92.89006","Completed"
"15050100802","VANCHENGTE M/S","23.335633","92.89016","Completed"
"15050100901","THENZAWL P/S - 1","23.280975","92.77108","Completed"
"15050100903","THENZAWL P/S - 5","23.270541","92.769317","Completed"
"15050100904","THENZAWL P/S - 7","23.288249","92.784514","Completed"
"15050100905","GOVT CENTENARY M/S","23.289642","92.782894","Completed"
"15050100906","C.ZALAWMA P/S","23.280662","92.770752","Completed"
"15050100907","C.ZALAWMA M/S","23.280645","92.770696","Completed"
"15050100908","PRESBYTERIAN SCHOOL THENZAWL","23.280651","92.771132","Completed"
"15050100909","VICTORY ENGLISH SCHOOL","23.284274","92.776032","Completed"
"15050100917","THENZAWL HIGHER SECONDARY SCHOOL","23.277634","92.772745","Completed"
"15050100918","VANTAWNG HIGH SCHOOL THENZAWL","23.277591","92.772673","Completed"
"15050101001","THENZAWL P/S - 2","23.29087","92.774181","Completed"
"15050101002","THENZAWL P/S - 6","23.282211","92.768437","Completed"
"15050101003","THENZAWL GOVT. M/S","23.286176","92.771459","Completed"
"15050101004","GOVT. ZORAM M/S THENZAWL","23.291618528","92.7734266356","Completed"
"15050101005","GOVT. STANDARD M/S","23.2833367245","92.7668464577","Completed"
"15050101006","JAWAHAR NAVADAYA VIDYALAYA M/S","23.283142","92.76353","Completed"
"15050101008","THENZAWL GOVT. HIGH SCHOOL","23.291643","92.773428","Completed"
"15050101009","LALLENGVUNGA GOVT. HIGH SCHOOL, THENZAWL","23.282168","92.768443","Completed"
"15050101010","JAWAHAR NAVODAYA VIDYALAYA (HSS SECTION)","23.283117","92.763718","Completed"
"15050101011","JAWAHAR NAVODAYA VIDYALAYA (HS SECTION)","23.283092","92.7639","Completed"
"15050101101","THENZAWL P/S - 4","23.294427","92.767953","Completed"
"15050101102","THENZAWL VENGTHAR UPS","23.298666","92.766192","Completed"
"15050101201","BUANGPUI P/S","23.237881","92.745264","Completed"
"15050101202","BUANGPUI M/S","23.235666","92.746382","Completed"
"15050101203","BUANGPUI RMSA SECONDARY SCHOOL","23.235184","92.746818","Completed"
"15050101401","NEIHLOH P/S","23.23554","92.706094","Completed"
"15050101402","NEIHLOH M/S","23.235915","92.705345","Completed"
"15050101501","HRIANGTLANG P/S","23.281168","92.928078","Completed"
"15050101502","HRIANGTLANG M/S","23.28076","92.928131","Completed"
"15050101701","ELECTRIC P/S","23.322948","92.861128","Completed"
"15050101702","PEM P/S SERCHHIP","23.316346","92.856549","Completed"
"15050101703","ASSAM RIFLES SCHOOL SERCHHIP","23.314404","92.859696","Completed"
"15050101704","RAMLAI M/S","23.317202","92.857466","Completed"
"15050101705","LFS P/S","23.3188068","92.856496","Completed"
"15050101706","LFS M/S","23.318967","92.856419","Completed"
"15050101707","PEM M/S SERCHHIP","23.316445","92.856544","Completed"
"15050101709","PRESBYTERIAN ENGLISH SCHOOL, H/S SECTION","23.316483","92.856351","Completed"
"15050101710","SERCHHIP GOVT. HIGHER SECONDARY SCHOOL","23.315286","92.858456","Completed"
"15050101711","SERCHHIP GOVT. HIGH SCHOOL","23.315572","92.858286","Completed"
"15050101712","MARIAN HIGH SCHOOL, SERCHHIP","23.320937","92.858128","Completed"
"15050200102","N.VANLAIPHAI P/S - 1","23.132678","93.061052","Completed"
"15050200103","N.VANLAIPHAI P/S - 2","23.130286","93.067767","Completed"
"15050200105","N.VANLAIPHAI P/S - 3","23.126257","93.061924","Completed"
"15050200106","A AND M GRANDCHILD  P/S","23.132833","93.065778","Completed"
"15050200107","PEM P/S N.VANLAIPHAI","23.124164","93.066567","Completed"
"15050200109","GOVT. M/S N.VANLAIPHAI","23.131743","93.065866","Completed"
"15050200110","ORIENTAL M/S N.VANLAIPHAI","23.130868","93.063265","Completed"
"15050200112","A AND M GRANDCHILD M/S","23.133195","93.06576","Completed"
"15050200113","PEM M/S N.VANLAIPHAI","23.124497","93.066915","Completed"
"15050200115","N.VANLAIPHAI GOVT. HIGH SCHOOL","23.133275","93.067226","Completed"
"15050200116","N.VANLAIPHAI HIGHER SECONDARY SCHOOL","23.133687","93.061947","Completed"
"15050200117","HRANGTURZO HIGH SCHOOL, N.VANLAIPHAI","23.134997","93.059256","Completed"
"15050200118","A&M GRAND CHILD HIGH SCHOOL N.VANLAIPHAI","23.133245","93.063492","Completed"
"15050200201","LUNGKAWLH P/S","23.081673","93.086525","Completed"
"15050200202","LUNGKAWLH M/S","23.083377","93.085624","Completed"
"15050200204","LUNGKAWLH HIGH SCHOOL","23.08469","93.086469","Completed"
"15050200301","BAWKTLANG P/S","23.144839","93.071176","Completed"
"15050200302","BAWKTLANG M/S","23.144272","93.070282","Completed"
"15050200401","MUALCHENG P/S - 1","23.183123","93.059766","Completed"
"15050200402","MUALCHENG P/S - 2","23.185116","93.054224","Completed"
"15050200403","MUALCHENG M/S ","23.186779","93.054327","Completed"
"15050200404","PRESBYTERIAN SCHOOL, MUALCHENG","23.184142","93.058513","Completed"
"15050200406","MUALCHENG HIGH SCHOOL","23.185083","93.053309","Completed"
"15050200501","E.LUNGDAR P/S - 1","23.202333","93.084263","Completed"
"15050200502","E.LUNGDAR P/S - 2","23.199996","93.088488","Completed"
"15050200503","E.LUNGDAR M/S - 1","23.202146","93.084491","Completed"
"15050200504","E.LUNGDAR M/S - 2","23.197515","93.08498","Completed"
"15050200505","BLOOMING ENGLISH SCHOOL","23.202499","93.090192","Completed"
"15050200506","PRESBYTERIAN ENGLISH SCHOOL","23.202058","93.089107","Completed"
"15050200508","E.LUNGDAR GOVT. HIGH SCHOOL","23.203466","93.090106","Completed"
"15050200509","HMINGTHANGI MEMORIAL HIGHER SECONDARY SCHOOL, E LUNGDAR","23.203276","93.0831","Completed"
"15050200601","LENG P/S","23.158405","93.118498","Completed"
"15050200602","LENG M/S","23.160817","93.114727","Completed"
"15050200603","PRESBYTERIAN ENGLISH SCHOOL E.","23.158375","93.118458","Completed"
"15050200605","LENG HIGH SCHOOL","23.158502","93.116531","Completed"
"15050200701","SAILULAK P/S","23.116355","93.14927","Completed"
"15050200702","SAILULAK M/S","23.118885","93.146803","Completed"
"15050200703","PRESBYTERIAN ENGLISH SCHOOL","23.121221","93.14734","Completed"
"15050200705","HIGHLIGHT HIGH SCHOOL SAILULAK","23.12198","93.146119","Completed"
"15050200801","LUNGCHHUAN P/S","23.148489","93.015348","Completed"
"15050200802","LUNGCHHUAN M/S","23.146601","93.015952","Completed"
"15050200803","PRESBYTERIAN ENGLISH SCHOOL LU","23.148305","93.013379","Completed"
"15050200805","LUNGCHHUAN HIGH SCHOOL","23.149638","93.016308","Completed"
"15050200901","CHEKAWN P/S","23.188444","93.015903","Completed"
"15050200902","CHEKAWN M/S","23.146601","93.015422","Completed"
"15050201001","SIALSIR P/S","23.171412","92.99117","Completed"
"15050201002","SIALSIR M/S","23.17115","92.990461","Completed"
"15050201101","KHAWLAILUNG P/S - 1","23.21486","93.000308","Completed"
"15050201102","KHAWLAILUNG P/S - 2","23.221339","92.992093","Completed"
"15050201104","KHAWLAILUNG P/S - 4","23.218691","92.999464","Completed"
"15050201105","ST. FRANCIS OF ASSISSI KHAWLAILUNG","23.22673","92.987788","Completed"
"15050201106","KHAWLAILUNG M/S - 1","23.215327","93.000082","Completed"
"15050201107","KHAWLAILUNG M/S - 2","23.225124","92.987822","Completed"
"15050201108","PRESBYTERIAN ENGLISH MEDIUM SCHOOL KHAWLAILUNG","23.219933","92.988752","Completed"
"15050201109","ST. FRANCIS OF ASSISSI M/S KHAWLAILUNG","23.226741","92.98781","Completed"
"15050201111","KHAWLAILUNG GOVT. HIGH SCHOOL","23.224418","92.988904","Completed"
"15050201201","PILER P/S","23.233889","92.967517","Completed"
"15050201202","PILER M/S","23.236575","92.9669965","Completed"
"15050201301","KEITUM P/S - 1","23.232906","92.910764","Completed"
"15050201302","KEITUM P/S - 2","23.236543","92.910034","Completed"
"15050201303","KEITUM P/S - 3","23.232642","92.912108","Completed"
"15050201304","KEITUM M/S","23.2327","92.91039","Completed"
"15050201305","PRESBYTERIAN ENGLISH SCHOOL","23.235586","92.910103","Completed"
"15050201306","KEITUM M/S - 2","23.236328","92.91003","Completed"
"15050201308","KEITUM GOVT. HIGH SCHOOL","23.231549","92.910135","Completed"
"15050201401","BUNGTLANG P/S - 1","23.190346","92.899367","Completed"
"15050201402","BUNGTLANG P/S - 2","23.187552","92.897003","Completed"
"15050201403","BUNGTLANG P/S - 3","23.17774","92.899957","Completed"
"15050201404","BUNGTLANG P/S - 4","23.18181","92.90049","Completed"
"15050201405","PRESBYTERIAN SCHOOL BUNGTLANG","23.192342","92.900102","Completed"
"15050201406","BUNGTLANG M/S - 1","23.191645","92.899853","Completed"
"15050201407","BUNGTLANG M/S - 2","23.182056","92.900531","Completed"
"15050201408","SHALOM ENGLISH SCHOOL BUNGTLANG","23.181062","92.900189","Completed"
"15050201410","BUNGTLANG GOVT. HIGH SCHOOL","23.189339","92.899309","Completed"
"15050201501","HMUNZAWL P/S","23.27767","92.990759","Completed"
"15050201502","HMUNZAWL M/S","23.275632","92.988745","Completed"
"15050300101","LUNGPHO P/S -1","23.382111","93.002325","Completed"
"15050300102","LUNGPHO P/S - 2","23.378105","93.000868","Completed"
"15050300103","LUNGPHO M/S","23.38128","93.004986","Completed"
"15050300104","PRESBYTERIAN SCHOOL LUNGPHO","23.380888","93.002525","Completed"
"15050300106","LUNGPHO GOVT. HIGH SCHOOL","23.381326","93.005037","Completed"
"15050300201","RULLAM P/S","23.444395","92.998492","Completed"
"15050300202","RULLAM  M/S","23.444484","92.998699","Completed"
"15050300301","CHHINGCHHIP P/S - 1","23.461146","92.855051","Completed"
"15050300302","CHHINGCHHIP P/S - 2","23.463929","92.855045","Completed"
"15050300303","ST. PETER\'S P/S","23.465054","92.855262","Completed"
"15050300304","GOVT. CENTRAL M/S","23.461001","92.855091","Completed"
"15050300305","ST. PETER\'S M/S","23.465094","92.855241","Completed"
"15050300306","GOVT M/S CHHINGCHHIP","23.464314","92.8549","Completed"
"15050300307","PRESBYTERIAN SCHOOL CHHINGCHHIP","23.465046","92.853658","Completed"
"15050300309","COUNTRY BOARDING M/S","23.457786","92.855315","Completed"
"15050300310","COUNTRY BOARDING P/S","23.457825","92.855057","Completed"
"15050300312","CHHINGCHHIP GOVT. HIGH SCHOOL","23.462484","92.855779","Completed"
"15050300402","CHHINGCHHIP P/S - 4","23.468628","92.85512","Completed"
"15050300403","CHHINGCHHIP M/S - II","23.476756","92.85758","Completed"
"15050300404","ST.PETERS HIGH SCHOOL","23.468576","92.854305","Completed"
"15050300405","ST. PETERS HIGHER SECONDARY SCHOOL, CHHINGCHHIP MUALPUI","23.468588","92.85446","Completed"
"15050300601","HMUNTHA P/S","23.4931","92.940059","Completed"
"15050300602","HMUNTHA M/S","23.492522","92.939765","Completed"
"15050300603","ELROY SCHOOL OF EDUCATION","23.491433","92.939953","Completed"
"15050300605","HUALLIANA HIGH SCHOOL, HMUNTHA","23.493071","92.940054","Completed"
"15050300701","KHAWBEL P/S","23.444007","92.949947","Completed"
"15050300702","KHAWBEL M/S","23.444108","92.953622","Completed"
"15050300703","PRESBYTERIAN SCHOOL KHAWBEL","23.446046","92.953014","Completed"
"15050300704","KHAWBEL RMSA SECONDARY SCHOOL","23.44365","92.949252","Completed"
"15050300801","NGENTIANG P/S","23.371447","93.020689","Completed"
"15050300802","NGENTIANG M/S","23.372216","93.019692","Completed"
"15050300901","THENTLANG P/S","23.424317","92.910047","Completed"
"15050300902","THENTLANG M/S","23.424403","92.910165","Completed"
"15050300903","PRESBYTERIAN SCHOOL THENTLANG","23.424217","92.909809","Completed"
"15050301101","HUALTU P/S","23.527808","92.916468","Completed"
"15050301102","HUALTU M/S","23.530405","92.918621","Completed"
"15050301103","BLUE MOON ENGLISH ACADEMY HUALTU","23.528017","92.915191","Completed"
"15050301105","LIANCHHUNGA HIGH SCHOOL, HUALTU","23.523682","92.912415","Completed"
"15050301106","PRESBYTERIAN SCHOOL, HUALTU","23.527207","92.916038","Completed"
"15050301201","THINGLIAN P/S","23.318852","92.970711","Completed"
"15050301202","THINGLIAN M/S","23.318306","92.971041","Completed"
"15050301204","THINGLIAN RMSA SECONDARY SCHOOL","23.317913","92.973482","Completed"
"15050301301","BAKTAWNG P/S - 2","23.53529","92.846213","Completed"
"15050301302","BAKTAWNG P/S - 3","23.541372","92.850042","Completed"
"15050301303","BAKTAWNG P/S - 4","23.541146","92.84712","Completed"
"15050301304","HAUZIKA MEMORIAL SCHOOL","23.541244","92.848346","Completed"
"15050301305","BAKTAWNG M/S - 1","23.53589","92.846256","Completed"
"15050301306","BAKTAWNG M/S - 2","23.540978","92.847076","Completed"
"15050301308","BAKTAWNG GOVT. HIGH SCHOOL","23.541094","92.846639","Completed"
"15050301401","BAKTAWNG P/S - 1","23.536053","92.845235","Completed"
"15050301402","CHHUANTHAR M/S","23.537903","92.844591","Completed"
"15050301404","H.T. HIGH SCHOOL CHHUANTHAR","23.537474","92.844574","Completed"
"15050301405","CHHUANTHAR P/S","23.538624","92.844581","Completed"
"15050301501","KHUMTUNG P/S - 1","23.555924","92.851837","Completed"
"15050301502","KHUMTUNG P/S - 2","23.561293","92.850104","Completed"
"15050301503","MONT FORT SCHOOL KHUMTUNG","23.55625","92.853993","Completed"
"15050301504","KHUMTUNG M/S","23.556368","92.852762","Completed"
"15050301506","DEMOCRATIC GOVT. HIGH SCHOOL, KHUMTUNG","23.56222","92.850866","Completed"
"15050301601","HMAWNGKAWN P/S","23.497336","92.822537","Completed"
"15050301602","HMAWNGKAWN M/S","23.49992","92.823813","Completed"
"15050301801","BUHKANGKAWN P/S","23.493677","92.854854","Completed"
"15050301802","BUHKANGKAWN M/S","23.493655","92.85492","Completed"
"15060100101","PANGZAWL M/S - I","23.0797268274","92.8951066732","Completed"
"15060100102","PANGZAWL M/S - II","23.084575428","92.8996583819","Completed"
"15060100103","PANGZAWL P/S - I","23.0871440051","92.8986686468","Completed"
"15060100104","PANGZAWL P/S - II","23.0747990883","92.9009780288","Completed"
"15060100105","PANGZAWL P/S - III","23.0798970866","92.8962922096","Completed"
"15060100106","PANGZAWL P/S - IV","23.0845137421","92.9000741243","Completed"
"15060100107","PANGZAWL P/S - V","23.0871588094","92.8986686468","Completed"
"15060100108","MILLENIUM ENGLISH SCHOOL P/S","23.0807755217","92.8960642219","Completed"
"15060100109","MILLENIUM ENGLISH SCHOOL M/S","23.0805213683","92.8961446881","Completed"
"15060100110","RCES RAWPUI","23.1435860155","92.8970915079","Completed"
"15060100113","PANGZAWL GOVT. HS","23.0845680257","92.8996959329","Completed"
"15060100114","PANGZAWL HSS","23.0744511539","92.9006159306","Completed"
"15060100201","RAWPUI M/S","23.1491919169","92.8997603059","Completed"
"15060100202","RAWPUI P/S","23.1451200778","92.8985184431","Completed"
"15060100204","RAWPUI HS","23.1446218794","92.8988268971","Completed"
"15060100301","LUNGMAWI M/S","23.0927695356","92.8410923481","Completed"
"15060100302","LUNGMAWI P/S","23.0933715521","92.84070611","Completed"
"15060100401","HNAHTHIAL M/S","22.968815248","92.9263785481","Completed"
"15060100402","HNAHTHIAL INDIRA M/S","22.9778683388","92.9257535934","Completed"
"15060100403","HNAHTHIAL P/S - I","22.9681855097","92.926633358","Completed"
"15060100405","HNAHTHIAL P/S - IV","22.9707093846","92.9267607629","Completed"
"15060100406","HNAHTHIAL P/S - VII","22.9751371647","92.9253217578","Completed"
"15060100407","HNAHTHIAL P/S - VIII","22.9681114226","92.9244795442","Completed"
"15060100410","DENLUNG M/S","22.9625992315","92.9163846374","Completed"
"15060100411","ENGLISH CONGREGATION SCHOOL","22.9679805354","92.9258206487","Completed"
"15060100412","DENLUNG P/S","22.9628980612","92.9162585735","Completed"
"15060100413","MANTAWNI MEM. ENGLISH SCHOOL PS","22.9672001484","92.9271322489","Completed"
"15060100414","ST. STEPHEN SCHOOL MS","22.979172171","92.9232913256","Completed"
"15060100415","ENGLISH CONGREGATION SCHOOL MS","22.9679336135","92.9258957505","Completed"
"15060100416","HNAHTHIAL GOVT. HSS","22.9630264837","92.9283741117","Completed"
"15060100417","SOUTHERN GOVT. HS","22.9732554376","92.9268345237","Completed"
"15060100418","MORIA PUBLIC SCHOOL","22.9639748307","92.9286450148","Completed"
"15060100419","THANKHUMA SAILO SCHOOL","22.9699586478","92.9265770316","Completed"
"15060100420","HNAHTHIAL GOVT. HIGH SCHOOL","22.9635253546","92.9280415177","Completed"
"15060100501","AITHUR UPS","22.9634463257","92.9965665936","Completed"
"15060100502","AITHUR P/S","22.9628931219","92.994402051","Completed"
"15060100601","MODEL M/S HNAHTHIAL \'S\'","22.9637525625","92.9295220971","Completed"
"15060100602","HNAHTHIAL P/S - V","22.9581957382","92.9303482175","Completed"
"15060100603","HNAHTHIAL P/S - VI","22.9633821146","92.927531898","Completed"
"15060100604","NUCHHUNGI MEM. ENGLISH SCHOOL","22.9627350633","92.9284733534","Completed"
"15060100605","HNAHTHIAL P/S - III","22.9632215869","92.9301846027","Completed"
"15060100607","SAPZARI MEMORIAL SCHOOL P/S","22.9599146736","92.9304715991","Completed"
"15060100608","SAPZARI MEMORIAL SCHOOL M/S","22.9599122038","92.9305440187","Completed"
"15060100701","ROTLANG \'E\' M/S","22.8845623415","92.9040692747","Completed"
"15060100702","ROTLANG \'E\' P/S","22.8840878908","92.9044756293","Completed"
"15060100706","ROTLANG \'E\' RMSA SECONDARY SCHOOL ROTLANG \'E\'","22.8815920553","92.9038050771","Completed"
"15060100801","LEITE M/S","22.9003121738","92.9159608483","Completed"
"15060100802","LEITE P/S","22.9013597916","92.9141154885","Completed"
"15060100803","LEITE EGS CENTRE","22.900784097","92.9053285718","Completed"
"15060100804","MAUDARH P/S","22.9105779847","92.8893251717","Completed"
"15060100806","Z. ROSANGA HS","22.8988148571","92.9067501426","Completed"
"15060100807","MAUDARH UPS","22.9105063367","92.8892621398","Completed"
"15060100808","ENGLISH CONGREGATION SCHOOL","22.9016167532","92.9111891985","Completed"
"15060100901","CHAWNGTUI \'S\' M/S","23.0630699975","93.0137622356","Completed"
"15060100902","CHAWNGTUI \'S\' P/S","23.0644717183","93.0115574598","Completed"
"15060100904","CHAWNGTUI SOUTH HS","23.064614851","93.0117613077","Completed"
"15060101001","TARPHO M/S","23.0058732686","93.001896143","Completed"
"15060101002","TARPHO P/S","23.0055770028","93.0025291443","Completed"
"15060101004","TARPHO HIGH SCHOOL","23.00079222","93.0063459277","Completed"
"15060101101","KHAWHRI M/S","22.999950298","93.0134081841","Completed"
"15060101102","KHAWHRI P/S","22.9990738046","93.0157095194","Completed"
"15060101104","KHAWHRI HS","23.0000391815","93.013715297","Completed"
"15060101201","THILTLANG M/S","23.0184689011","92.9223498702","Completed"
"15060101202","THILTLANG P/S - I","23.020554893","92.922231853","Completed"
"15060101203","THILTLANG P/S - II","23.0228679609","92.920550108","Completed"
"15060101205","THILTLANG GOVT. HS","23.0229123952","92.9206332564","Completed"
"15060101301","S. VANLAIPHAI M/S","22.7993941585","92.9976770282","Completed"
"15060101302","S. VANLAIPHAI R.K. M/S","22.8054890814","92.9981946945","Completed"
"15060101303","S. VANLAIPHAI P/S - I","22.8052912789","92.9979264736","Completed"
"15060101304","S. VANLAIPHAI P/S - II","22.800573603","92.9975563288","Completed"
"15060101305","S. VANLAIPHAI P/S - III","22.8077662626","92.9972693324","Completed"
"15060101306","S. VANLAIPHAI ENG. MEDIUM P/S","22.8001705655","92.9967650771","Completed"
"15060101307","S. VANLAIPHAI ENG. MEDIUM M/S","22.8001408939","92.996660471","Completed"
"15060101308","M & D MEMORIAL ENG. MEDIUM P/S","22.8013772019","92.9972451925","Completed"
"15060101309","N.KAWNPUI BAPTIST P/S","22.8060577622","93.0307030678","Completed"
"15060101311","S. VANLAIPHAI GOVT. HS","22.7993867406","92.9968562722","Completed"
"15060101312","S.VANLAIPHAI HSS","22.8070220414","92.995300591","Completed"
"15060101401","LUNGLENG \'S\' P/S","22.8889731707","92.9879057407","Completed"
"15060101402","LUNGLENG L.S. MEM. AIDED M/S ","22.8887656055","92.987806499","Completed"
"15060101501","MUALLIANPUI M/S","22.8475106631","93.0294129252","Completed"
"15060101502","MUALLIANPUI P/S - I","22.849221115","93.0285948515","Completed"
"15060101503","MUALLIANPUI P/S - II","22.8473870747","93.0313923955","Completed"
"15060101506","MUALLIANPUI GOVT. HS","22.8473969617","93.0313119292","Completed"
"15060101601","TUIPUI \'D\' M/S","22.9048732052","92.9296964407","Completed"
"15060101602","TUIPUI \'D\' P/S","22.904804025","92.9293879867","Completed"
"15060101603","PUBLIC ENGLISH SCHOOL","22.9032227522","92.9294764996","Completed"
"15060101605","LALHNUNI HS","22.9052858153","92.9277504981","Completed"
"15060101707","SAWIKUNGA GOVT. HS","22.8333714214","92.9556334019","Completed"
"15060101801","LUNGPUITLANG P/S","22.8296633351","93.037379086","Completed"
"15060101802","LUNGPUITLANG AIDED M/S","22.82963367","93.0371671915","Completed"
"15060101901","CHERHLUN M/S","22.9939579327","93.0903097987","Completed"
"15060101902","CHERHLUN ZORAMTHAR M/S","23.0024883931","93.0913317204","Completed"
"15060101903","CHERHLUN P/S - I","23.0032290733","93.0913290381","Completed"
"15060101904","CHERHLUN P/S - II","22.9994145267","93.0918198824","Completed"
"15060101905","CHERHLUN P/S - III","22.9932196707","93.0898162723","Completed"
"15060101906","GOSPEL CENTENARY SCHOOL","22.9995034105","93.0919110775","Completed"
"15060101907","GOSPEL CENTENARY SCHOOL M/S","22.9993799607","93.0919352174","Completed"
"15060101909","CHERHLUN HSS","23.0053893675","93.0901944637","Completed"
"15060101910","CHERHLUN GOVT. HS","23.0024859241","93.0913344026","Completed"
"15060101911","RUNZAWL HS","23.0054634341","93.0902937055","Completed"
"15060102001","NEW NGHARCHHIP M/S","22.9809204717","93.1038066745","Completed"
"15060102002","NEW NGHARCHHIP P/S","22.9806290898","93.1057834625","Completed"
"15060102004","NEW NGHARCHHIP HS","22.9802389335","93.1153187156","Completed"
"15060102101","NGHARCHHIP P/S","22.977806604","93.1163218617","Completed"
"15060102102","EASTERN M/S NGHARCHHIP","22.9802364641","93.1153026223","Completed"
"15060102201","THINGSAI M/S","22.9288296893","93.0928069353","Completed"
"15060102202","SAIKUTI MEM. M/S","22.9363070395","93.0819064379","Completed"
"15060102203","THINGSAI P/S - I","22.9316927209","93.0823516846","Completed"
"15060102204","THINGSAI P/S - II","22.9295979461","93.0954274535","Completed"
"15060102205","THINGSAI P/S - III","22.9391279214","93.0812197924","Completed"
"15060102206","THINGSAI P/S - IV","22.9274067969","93.0878823996","Completed"
"15060102207","B.T. ENGLISH MEDIUM SCHOOL","22.9344939374","93.0823087692","Completed"
"15060102208","SAVIDGE MEM. ENGLISH SCHOOL","22.9317544767","93.0815845728","Completed"
"15060102209","B.T. ENGLISH MEDIUM SCHOOL M/S ","22.9344297126","93.082434833","Completed"
"15060102211","THINGSAI HSS","22.9325968235","93.0826225877","Completed"
"15060102212","THINGSAI GOVT. HS","22.9325770618","93.0824871361","Completed"
"15060102301","BUALPUI \'H\' M/S","22.8790319229","93.0987131596","Completed"
"15060102302","BUALPUI \'H\' P/S","22.8838506649","93.0999925733","Completed"
"15060102304","BUALPUI H HS","22.882363051","93.0999282002","Completed"
"15060102401","PHAILENG \'S\' M/S","23.0340747935","92.8539991379","Completed"
"15060102402","PHAILENG \'S\' P/S","23.0329047845","92.8537201881","Completed"
"15060200101","ELECTRIC VENG M/S","22.888754","92.745425","Completed"
"15060200102","BETHLEHEM M/S","22.891114","92.747578","Completed"
"15060200104","ELECTRIC VENG P/S - I","22.88965","92.748691","Completed"
"15060200105","ELECTRIC VENG P/S - II","22.891768","92.748938","Completed"
"15060200107","CHHIMTLANG ACADEMY","22.88925","92.746195","Completed"
"15060200108","ELDO DAY CARE CENTRE","22.889331","92.746028","Completed"
"15060200109","R. SANGZUALA MEM. SCHOOL","22.89112","92.747383","Completed"
"15060200110","ELDO DAY CARE CENTRE P/S","22.889275","92.745972","Completed"
"15060200113","JNM M/S","22.8892128587","92.7469199896","Completed"
"15060200115","LEITLANGPUI GOVT. HSS","22.8898602613","92.744436264","Completed"
"15060200116","ELECTRIC GOVT. HS","22.8901889035","92.7467818558","Completed"
"15060200117","EDENTHAR SCHOOL OF LIFE","22.8892795759","92.7461783588","Completed"
"15060200118","LEITLANGPUI GOVT HS","22.8897465955","92.7440983057","Completed"
"15060200201","CHANMARI P.K. M/S","22.886724","92.747087","Completed"
"15060200202","CHANMARI P/S - I","22.8840261133","92.7476468682","Completed"
"15060200203","CHANMARI P/S - II","22.886587","92.747019","Completed"
"15060200204","SOUTHERN FLOWER SCHOOL","22.885035","92.747589","Completed"
"15060200206","CHRISTIAN EDUCATION CENTRE","22.88706","92.746253","Completed"
"15060200207","BRILLIANT BOARDING SCHOOL","22.8822543211","92.74931252","Completed"
"15060200213","KIDS CARE","22.884255","92.748026","Completed"
"15060200215","SOUTHERN FLOWER SCHOOL PS","22.885035","92.747589","Completed"
"15060200216","CHRISTIAN EDUCATION CENTRE SCHOOL","22.88706","92.746253","Completed"
"15060200220","ONYX SPECIAL SCHOOL","22.885727","92.746722","Completed"
"15060200223","LUNGLEI GOVT. HSS","22.8846142345","92.7465377748","Completed"
"15060200224","PUBLIC HIGHER SECONDARY SCHOOL (HSS SECTION)","22.8885456849","92.7439239621","Completed"
"15060200225","SAM DA BEN HSS","22.8839198558","92.7479472756","Completed"
"15060200226","CHANMARI HS","22.8865663831","92.7474108338","Completed"
"15060200227","CHHIMTLANG ACADEMY, HS SECTION","22.889306757","92.7462480962","Completed"
"15060200228","BRILLIANT BOARDING SCHOOL, HS SECTION","22.8822543211","92.74931252","Completed"
"15060200229","TEA MEMORIAL SCHOOL","22.8819479","92.7491086721","Completed"
"15060200230","LUNGLEI GOVT. HS","22.8849725423","92.7470192313","Completed"
"15060200231","SAM DA BEN HIGH SCHOOL","22.8850269062","92.7477353811","Completed"
"15060200232","BETHESDA HSS (HIGH SCHOOL SECTION)","22.8823037438","92.749529779","Completed"
"15060200233","BETHESDA HSS","22.8823482242","92.7497336268","Completed"
"15060200236","PUBLIC HIGHER SECONDARY SCHOOL (HS SECTION)","22.8885358008","92.7441090345","Completed"
"15060200237","SOUTHERN FLOWER SCHOOL","22.8855903123","92.7468636632","Completed"
